route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RJUN24-801-1_Weekday-44,60841392,,0,169,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841393,,0,152,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841394,,0,101,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841395,,0,102,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841396,,0,170,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841397,,1,159,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841398,,1,101,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841399,,1,104,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841400,,1,114,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841401,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841402,,1,113,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841403,,1,106,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841404,,1,158,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841405,,1,164,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841406,,1,105,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841407,,0,159,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841408,,1,152,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841409,,1,156,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841410,,1,104,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841411,,1,158,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841412,,1,112,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841413,,1,152,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841414,,1,101,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841415,,1,108,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841416,,1,153,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841417,,1,111,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841418,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841419,,1,161,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841420,,1,159,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841421,,1,105,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841422,,1,164,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841423,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841424,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841425,,1,106,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841426,,1,163,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841427,,1,153,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841428,,1,108,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841429,,1,107,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841430,,1,109,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841431,,1,110,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841432,,1,156,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841433,,1,155,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841434,,1,157,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841435,,1,169,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841436,,1,101,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841437,,1,170,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841438,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841439,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841440,,1,107,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841441,,1,152,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841442,,1,160,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841443,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841444,,1,116,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841445,,1,164,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841446,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841447,,0,105,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841448,,0,106,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841449,,1,161,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841450,,1,162,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841451,,0,110,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841452,,1,151,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841453,,0,111,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841454,,1,115,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841455,,0,167,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841456,,1,154,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841457,,0,102,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841458,,1,109,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841459,,1,155,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841460,,0,155,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841461,,0,156,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841462,,1,163,801SB_RC_221121
